id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable
52766004,la Barceloneta,Ciutat Vella,41.37872,2.19158,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,32,340,0,0,0,0,0,1,0.02,5.0,5.0,4.0,1,0
52789225,el Poble Sec,Sants-Montjuïc,41.37336,2.15956,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,3,1125,9,35,65,340,162,112,2.25,4.44,4.63,4.26,0,1
52802202,el Barri Gòtic,Ciutat Vella,41.384769,2.174595,Room in hotel,Private room,4,1.0,1.0,1.0,1,1125,18,42,61,295,6,2,0.06,3.0,3.0,3.0,0,1
52806969,el Fort Pienc,Eixample,41.39522,2.17663,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,1,1,14,289,128,8,0.17,4.25,4.88,3.75,0,0
54269832,el Barri Gòtic,Ciutat Vella,41.382465,2.172445,Other,Entire home/apt,4,1.0,1.0,2.0,2,30,5,23,38,227,6,10,0.21,5.0,5.0,4.7,1,1
553360156158753219,el Poble Sec,Sants-Montjuïc,41.37238199802144,2.1645779388008166,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,365,1,12,42,317,124,7,0.3,4.0,4.29,4.0,0,0
553361463277544898,el Fort Pienc,Eixample,41.39719,2.18585,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,32,1125,0,0,0,222,192,14,0.33,4.93,4.86,4.57,1,0
553365500546586124,el Poble Sec,Sants-Montjuïc,41.37372,2.16601,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,31,365,0,12,42,317,124,11,0.26,4.36,4.73,4.36,0,0
553502447113633665,el Poble Sec,Sants-Montjuïc,41.37331,2.16477,Private room in hostel,Private room,2,1.0,1.0,1.0,1,365,21,44,68,160,78,51,1.15,4.33,4.71,4.25,0,1
553528730925300913,el Poble Sec,Sants-Montjuïc,41.37317,2.16479,Private room in hostel,Private room,3,1.0,1.0,2.0,1,365,9,23,35,272,255,152,3.29,4.59,4.68,4.42,0,1
620835288540909675,el Fort Pienc,Eixample,41.39251,2.18077,Entire rental unit,Entire home/apt,7,2.0,4.0,5.0,4,45,27,47,77,345,232,98,2.24,4.42,4.81,4.38,0,1
660127511559355857,Sarrià,Sarrià-Sant Gervasi,41.394817,2.1245992,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,365,27,48,75,350,222,77,2.08,4.3,4.57,4.19,0,1
660129748682163259,Sarrià,Sarrià-Sant Gervasi,41.394817,2.1245992,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,365,30,51,78,353,174,55,1.34,4.36,4.51,4.22,0,1
660131950555612074,Sarrià,Sarrià-Sant Gervasi,41.394817,2.1245992,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,365,29,50,77,352,18,11,0.28,4.18,4.18,3.55,0,1
660135644455590631,Sarrià,Sarrià-Sant Gervasi,41.394817,2.1245992,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,1,365,0,5,19,262,6,4,0.1,4.25,3.5,3.5,0,1
660138339665707557,Sarrià,Sarrià-Sant Gervasi,41.394817,2.1245992,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,365,20,36,56,329,0,1,0.04,4.0,5.0,4.0,0,1
660514049460856641,el Clot,Sant Martí,41.41284,2.18877,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,1125,18,42,59,131,36,57,1.39,4.61,4.77,4.7,0,0
681560174792307871,la Sagrada Família,Eixample,41.40575,2.17276,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,1125,11,39,55,321,255,101,2.5,4.86,4.94,4.7,0,0
705639719060974782,la Vila de Gràcia,Gràcia,41.40314,2.15201,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,31,330,0,0,19,259,62,1,0.14,3.0,5.0,2.0,0,1
706247413399679442,el Barri Gòtic,Ciutat Vella,41.38164558353637,2.178473062813282,Entire condo,Entire home/apt,4,1.0,2.0,3.0,32,300,19,49,79,354,64,11,0.3,5.0,5.0,4.64,1,0
771661894095846437,la Sagrada Família,Eixample,41.41124,2.17583,Private room in rental unit,Private room,1,1.5,1.0,1.0,4,365,30,48,65,65,8,3,0.09,2.67,4.67,2.67,0,1
771797821149129629,les Corts,Les Corts,41.38722,2.13922,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,0,0,0,135,0,0,0.0,4.69,4.74,4.54,0,0
832380780131407393,la Sagrada Família,Eixample,41.4037667,2.1800265,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,1125,0,0,0,0,0,2,0.09,4.5,4.5,3.0,0,1
843583628506984374,el Poble Sec,Sants-Montjuïc,41.37111,2.16591,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,365,12,42,68,211,255,98,3.76,4.55,4.79,4.43,0,0
855164625363722926,Hostafrancs,Sants-Montjuïc,41.37664,2.1431,Other,Entire home/apt,8,4.0,4.0,6.0,3,300,26,44,65,207,192,68,2.53,4.91,4.76,4.75,1,1
855533984297803883,el Raval,Ciutat Vella,41.37752,2.16708,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,31,365,4,29,59,334,255,10,0.39,4.0,4.2,3.9,0,1
855580937560836903,Can Baró,Horta-Guinardó,41.41671,2.16168,Other,Entire home/apt,5,1.0,3.0,3.0,31,365,0,0,0,190,255,13,0.48,4.69,4.08,4.08,1,0
865263461170493678,el Bon Pastor,Sant Andreu,41.43561344019893,2.20296012101072,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,31,365,0,0,0,0,0,1,0.03,5.0,5.0,5.0,0,0
891051951717302761,la Vila de Gràcia,Gràcia,41.39990765962974,2.157720444125294,Private room in rental unit,Private room,1,1.0,1.0,1.0,60,365,7,37,67,342,240,3,0.12,4.33,5.0,4.0,0,1
898410022671225187,el Poblenou,Sant Martí,41.401947851583,2.2055732969622213,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3,365,22,52,82,353,234,76,2.56,4.57,4.66,4.5,0,1
898412434567537749,el Poblenou,Sant Martí,41.40207597472023,2.206442073712352,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3,365,19,42,72,340,210,88,2.97,4.75,4.78,4.56,0,1
898554816329157866,el Barri Gòtic,Ciutat Vella,41.382221877584406,2.178158048278279,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,1,365,21,21,21,21,0,0,0.0,4.68,4.91,4.57,0,0
898554816848366561,el Barri Gòtic,Ciutat Vella,41.38199861505076,2.1769285229920263,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,365,0,0,0,0,0,1,0.04,5.0,5.0,5.0,0,0
898560962298545613,el Raval,Ciutat Vella,41.38172,2.16988,Entire rental unit,Entire home/apt,2,1.0,2.0,3.0,2,60,22,52,82,357,132,69,2.33,4.48,4.03,4.14,0,1
907898214160688909,Sant Antoni,Eixample,41.3771,2.15501,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,330,0,10,40,280,0,0,0.0,4.71,4.83,4.56,0,1
907906726728044736,Sant Antoni,Eixample,41.37669991249222,2.1566300523974924,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,31,330,0,21,51,291,0,0,0.0,4.71,4.83,4.56,0,1
907938129848073470,el Fort Pienc,Eixample,41.3978,2.18621,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,1125,2,21,51,326,192,8,0.32,4.5,4.88,4.25,0,0
907987710292199983,la Sagrada Família,Eixample,41.407093021528965,2.1710481517086757,Entire condo,Entire home/apt,5,1.0,4.0,4.0,3,365,21,51,81,356,228,90,3.2,4.7,4.87,4.52,0,1
908069559190284971,la Sagrada Família,Eixample,41.40708,2.17267,Private room in rental unit,Private room,1,2.0,1.0,1.0,31,365,29,59,89,364,0,0,0.0,4.71,4.89,4.58,0,0
921610069244187126,la Vila de Gràcia,Gràcia,41.40347965263928,2.156479225807931,Private room in rental unit,Private room,3,2.0,1.0,1.0,32,365,14,44,74,74,0,3,0.13,4.0,5.0,4.0,0,0
921664662521762538,la Vila de Gràcia,Gràcia,41.40433694011831,2.15603940164521,Private room in rental unit,Private room,2,2.0,1.0,1.0,32,365,26,56,86,176,64,5,0.18,3.8,5.0,3.8,0,0
921721126982785886,el Raval,Ciutat Vella,41.37601,2.17053,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,32,720,24,54,84,174,128,4,0.14,4.75,4.5,4.0,1,0
922221398450706515,les Corts,Les Corts,41.38583879999999,2.1320012,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,100,21,28,35,80,186,6,0.21,5.0,5.0,4.67,0,0
929812369748849366,Porta,Nou Barris,41.43366,2.18243,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,20,1125,29,59,89,364,0,0,0.0,4.76,4.57,4.78,0,0
929816226518316943,les Corts,Les Corts,41.38630740415341,2.1307293956961484,Entire rental unit,Entire home/apt,4,1.0,3.0,4.0,1,1125,1,1,1,76,18,9,0.32,4.78,4.22,4.33,1,0
930056296715807458,el Poble Sec,Sants-Montjuïc,41.3734693,2.1633,Private room in rental unit,Private room,3,1.5,1.0,1.0,32,365,29,59,89,269,0,0,0.0,4.68,4.75,4.54,0,0
930116559650929901,les Corts,Les Corts,41.38538883254572,2.139914085256175,Entire rental unit,Entire home/apt,4,1.0,4.0,3.0,31,365,0,0,0,41,0,0,0.0,4.69,4.74,4.54,0,0
949858217021025191,la Vila de Gràcia,Gràcia,41.39877974966243,2.1582959483798154,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,60,1125,0,0,0,197,240,4,0.15,5.0,5.0,4.75,0,1
981156489759306867,les Corts,Les Corts,41.38651587589716,2.14122651470773,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,31,365,0,0,0,0,255,12,0.5,4.83,4.92,4.42,0,0
995814580986434630,les Corts,Les Corts,41.38851427350824,2.1372172481194003,Private room in rental unit,Private room,1,2.0,1.0,1.0,33,360,0,0,10,190,0,0,0.0,4.69,4.74,4.54,0,0
995922858423131535,Horta,Horta-Guinardó,41.43417588052895,2.1575758263410023,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,31,185,4,34,64,304,62,3,0.12,5.0,5.0,4.67,1,1
995933186809316757,el Poble Sec,Sants-Montjuïc,41.37351,2.16647,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,7,19,49,229,0,0,0.0,4.68,4.75,4.54,0,0
1075241812925722852,la Barceloneta,Ciutat Vella,41.38025992937548,2.1884399636309464,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,3,365,21,51,81,353,42,25,1.14,4.16,4.68,4.0,0,1
1075474165421800798,el Barri Gòtic,Ciutat Vella,41.37932,2.1761,Entire rental unit,Entire home/apt,16,4.0,8.0,20.0,1,330,30,60,90,322,6,1,0.1,5.0,5.0,5.0,0,0
1075908329394174474,el Barri Gòtic,Ciutat Vella,41.3801235219552,2.1793906026354324,Entire rental unit,Entire home/apt,3,1.0,3.0,4.0,32,120,19,19,19,187,0,0,0.0,4.68,4.91,4.57,1,0
1075908913530459437,la Vila de Gràcia,Gràcia,41.40053932747046,2.152887214081104,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,2,90,20,41,67,247,186,66,2.94,4.91,4.94,4.65,1,0
1075910463172557523,el Barri Gòtic,Ciutat Vella,41.3843085,2.172831800000001,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,31,1125,30,60,90,365,0,1,0.05,5.0,5.0,5.0,0,1
1081775464360119047,les Corts,Les Corts,41.38849502902495,2.1420837517979123,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,330,14,14,14,181,0,0,0.0,4.69,4.74,4.54,0,1
1091843777451250532,les Corts,Les Corts,41.3872,2.13073,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,31,122,30,60,90,270,124,3,0.16,4.33,4.67,4.0,0,0
1091845025518422822,Porta,Nou Barris,41.43666585702511,2.1763242599490407,Entire rental unit,Entire home/apt,6,1.0,3.0,7.0,31,122,21,51,81,261,0,0,0.0,4.76,4.57,4.78,0,0
1091849156695870502,el Poble Sec,Sants-Montjuïc,41.37394,2.1598,Entire rental unit,Entire home/apt,7,2.0,4.0,6.0,3,365,19,38,62,238,222,70,3.33,4.5,4.6,4.39,0,0
1091930281246224885,Sant Antoni,Eixample,41.37804819999999,2.1612297,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,31,31,0,0,0,0,0,1,0.06,5.0,5.0,5.0,0,0
1092450318366620031,el Poble Sec,Sants-Montjuïc,41.3737617144013,2.170555942371029,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,5,365,9,34,59,76,250,54,2.49,4.37,4.57,4.41,0,0
1092468897514023518,les Roquetes,Nou Barris,41.44737,2.1739,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,32,365,29,59,89,364,0,0,0.0,4.89,4.57,4.77,0,1
1168130080490944954,el Barri Gòtic,Ciutat Vella,41.38138310000001,2.1736558,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,31,365,29,59,89,364,0,0,0.0,4.68,4.91,4.57,0,0
1173709345926711363,la Barceloneta,Ciutat Vella,41.37931621745711,2.190648363962733,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,365,25,55,85,360,138,38,2.14,4.55,4.84,4.21,0,1
1180133580701375555,el Raval,Ciutat Vella,41.3825059,2.1656836,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,31,730,12,42,72,347,0,0,0.0,4.69,4.75,4.56,0,0
1180161973371834422,el Raval,Ciutat Vella,41.3815427,2.1649321,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,730,30,60,90,365,0,0,0.0,4.69,4.75,4.56,0,0
1180176043188073820,el Raval,Ciutat Vella,41.3815427,2.1649321,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,729,30,60,90,365,0,0,0.0,4.69,4.75,4.56,0,0
1186837311692389561,el Raval,Ciutat Vella,41.38383233631939,2.1677365598496205,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,32,334,0,9,39,129,0,0,0.0,4.69,4.75,4.56,0,0
1186865980319208977,la Barceloneta,Ciutat Vella,41.37776,2.18964,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,345,15,45,75,255,0,0,0.0,4.8,4.93,4.57,1,0
1186909004141961532,la Vila de Gràcia,Gràcia,41.40130415589547,2.159502780499208,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,32,365,21,51,81,261,255,7,0.5,4.86,4.86,4.29,0,1
1186973973458204666,el Carmel,Horta-Guinardó,41.42125844580089,2.151216245016421,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,31,365,30,60,90,365,62,1,0.23,4.0,4.0,3.0,0,1
1186975408714994970,la Vila de Gràcia,Gràcia,41.39913745070558,2.162732799340269,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,5,90,29,59,87,258,255,36,2.19,4.86,4.86,4.67,1,0
1187052795767730340,el Raval,Ciutat Vella,41.38417801316505,2.167600822991419,Private room in rental unit,Private room,2,1.0,1.0,1.0,3,365,22,52,82,352,72,16,0.93,4.56,4.81,4.44,0,0
1187092942305447079,el Clot,Sant Martí,41.40696,2.18828,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,64,0,0,0,0,0,1,0.07,5.0,5.0,4.0,0,0
1193444313187805484,Sant Antoni,Eixample,41.3806688123093,2.1619780401181536,Entire rental unit,Entire home/apt,16,9.0,10.0,16.0,1,330,30,60,90,365,6,1,0.1,5.0,5.0,5.0,0,0
1193489282907682195,el Fort Pienc,Eixample,41.3973517,2.1783105,Entire rental unit,Entire home/apt,5,2.0,4.0,4.0,3,30,12,27,49,193,12,2,0.25,5.0,5.0,5.0,0,1
1193528144500748553,la Barceloneta,Ciutat Vella,41.3759463,2.1895626,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,360,365,24,54,84,265,0,0,0.0,4.8,4.93,4.57,0,1
1242103765503291239,el Raval,Ciutat Vella,41.38532557072291,2.167210809155568,Private room in rental unit,Private room,2,2.0,1.0,1.0,32,365,0,0,0,143,0,0,0.0,4.69,4.75,4.56,0,0
1242127510170199632,el Barri Gòtic,Ciutat Vella,41.38478447634843,2.175526599999986,Entire rental unit,Entire home/apt,8,3.5,4.0,5.0,31,270,11,41,71,210,248,11,0.22,4.91,4.82,4.91,1,1
1242459566802549351,el Raval,Ciutat Vella,41.38485,2.16713,Private room in rental unit,Private room,2,2.0,1.0,1.0,32,365,0,12,42,317,0,0,0.0,4.69,4.75,4.56,0,0
1263585901328683133,el Poblenou,Sant Martí,41.39778962197082,2.2039909111415845,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,365,17,40,62,171,6,2,0.16,5.0,5.0,5.0,0,0
1263739548392045925,la Sagrada Família,Eixample,41.410091,2.1739042,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2,365,0,0,0,0,18,4,0.29,4.75,4.75,4.75,0,1
1263758328804550379,la Sagrada Família,Eixample,41.40632850884977,2.178306730716498,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,3,180,11,21,26,134,255,53,5.35,4.79,4.92,4.74,1,1
1263826088236441567,la Sagrada Família,Eixample,41.40387,2.17626,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,3,180,5,11,16,62,255,70,6.58,4.96,4.94,4.81,1,1
1263832943320023769,la Sagrada Família,Eixample,41.40671,2.17911,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,3,180,11,16,22,134,255,60,6.12,4.93,4.98,4.9,1,1
1282518664928948942,la Sagrada Família,Eixample,41.41121,2.17504,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,365,28,58,88,363,0,0,0.0,4.71,4.89,4.58,0,0
1282554834553489868,el Raval,Ciutat Vella,41.38147,2.16402,Private room in rental unit,Private room,1,2.0,1.0,1.0,32,360,6,36,66,341,0,0,0.0,4.69,4.75,4.56,0,0
1282570373635832329,el Raval,Ciutat Vella,41.38147,2.16402,Private room in rental unit,Private room,1,2.0,1.0,1.0,32,360,15,15,15,253,64,1,0.6,5.0,5.0,5.0,0,0
1282590912551737732,la Vila de Gràcia,Gràcia,41.40575,2.1548,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,365,10,11,38,312,12,2,0.21,5.0,4.5,4.0,0,1
1302802410311320474,el Poblenou,Sant Martí,41.39671,2.2027,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,1125,29,47,77,352,0,0,0.0,4.73,4.82,4.575,1,0
1302875709559292416,les Corts,Les Corts,41.3886487,2.1362819,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,180,365,30,60,90,199,255,2,0.24,5.0,5.0,4.5,0,1
1315900817259894389,la Bordeta,Sants-Montjuïc,41.36590429731145,2.1336994828212035,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,1,365,21,41,67,342,198,33,3.05,4.79,4.64,4.61,0,1
1316540600294232006,Sants - Badal,Sants-Montjuïc,41.37426,2.12627,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,365,3,3,3,230,64,1,0.91,5.0,5.0,3.0,0,0
1316555416283014760,Sants - Badal,Sants-Montjuïc,41.376061919870686,2.1258122720829915,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,32,365,20,28,58,333,0,0,0.0,4.68,4.6850000000000005,4.5,0,0
1316575427512783525,el Poble Sec,Sants-Montjuïc,41.3741710948229,2.164591360023522,Entire rental unit,Entire home/apt,6,2.0,2.0,5.0,1,1125,10,28,53,328,168,28,2.5,4.5,4.68,4.57,0,0
1316644627848559589,la Bordeta,Sants-Montjuïc,41.37102902434116,2.131612757619128,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,32,365,5,5,5,263,128,2,0.18,5.0,5.0,5.0,0,1
1316681610886683643,el Poblenou,Sant Martí,41.40543,2.2013,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,31,365,2,10,10,39,124,2,0.25,5.0,5.0,5.0,0,0
1336965025206307440,la Sagrada Família,Eixample,41.40371754663472,2.177477600635555,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,365,14,14,14,14,150,25,2.56,4.68,4.96,4.67,0,0
1361419938284597645,la Barceloneta,Ciutat Vella,41.37831,2.18773,Private room in rental unit,Private room,2,1.0,1.0,1.0,32,365,27,57,87,362,0,0,0.0,4.8,4.93,4.57,0,0
1361459812465083743,Sants,Sants-Montjuïc,41.37307,2.13917,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,333,0,29,59,149,128,2,0.28,5.0,5.0,5.0,1,1
1374014041366827543,el Barri Gòtic,Ciutat Vella,41.38055,2.17798,Private room in rental unit,Private room,2,2.5,1.0,1.0,32,365,17,40,40,40,0,0,0.0,4.68,4.91,4.57,0,1
1374022517127946124,el Barri Gòtic,Ciutat Vella,41.381,2.17795,Private room in rental unit,Private room,2,2.5,1.0,1.0,32,365,19,42,42,42,0,0,0.0,4.68,4.91,4.57,0,1
1374406602542109623,el Poble Sec,Sants-Montjuïc,41.37274123379549,2.1571155791102954,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,31,8,25,36,137,108,18,3.94,4.94,4.94,4.89,1,1
1374444504580191211,la Barceloneta,Ciutat Vella,41.3800541,2.1912912,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,365,27,57,87,332,12,2,0.43,5.0,5.0,4.5,0,1
1374444590371433114,la Sagrada Família,Eixample,41.40042,2.17345,Private room in rental unit,Private room,1,1.0,1.0,1.0,60,1125,30,60,90,365,240,2,0.31,1.0,2.5,2.5,0,1
1374451127414907029,la Sagrada Família,Eixample,41.40014117575122,2.173630475019304,Private room in rental unit,Private room,1,1.0,1.0,1.0,60,1125,0,0,0,75,0,0,0.0,4.71,4.89,4.58,0,1
1379026309141233528,la Sagrada Família,Eixample,41.40174,2.17562,Entire rental unit,Entire home/apt,4,1.0,3.0,4.0,1,365,15,30,60,333,192,32,3.68,4.78,4.88,4.66,1,1
1379034834672997423,el Raval,Ciutat Vella,41.38195,2.16888,Private room in rental unit,Private room,1,0.5,1.0,1.0,60,1125,18,18,18,93,0,0,0.0,4.69,4.75,4.56,0,1
1379040107990957247,el Barri Gòtic,Ciutat Vella,41.37996,2.18135,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,365,24,43,43,117,128,2,0.27,4.5,5.0,3.5,0,0
1379047926046556646,el Raval,Ciutat Vella,41.38335,2.16928,Private room in rental unit,Private room,1,0.0,1.0,1.0,60,1125,30,60,90,365,120,1,1.0,3.0,5.0,4.0,0,1
1379347016736225071,Sants,Sants-Montjuïc,41.38394,2.14105,Private room in home,Private room,2,1.0,1.0,1.0,31,180,0,16,46,226,0,0,0.0,4.75,4.76,4.575,0,0
1379505724200088232,la Sagrada Família,Eixample,41.40353722627798,2.1775063355677458,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,1,365,19,41,70,341,90,15,1.68,4.93,5.0,4.8,1,1
1381171851419372213,el Poble Sec,Sants-Montjuïc,41.374528475929885,2.162914904194473,Entire rental unit,Entire home/apt,7,2.0,3.0,6.0,1,1125,4,4,4,234,96,16,2.19,4.81,4.69,4.75,0,0
1381673219143631104,el Barri Gòtic,Ciutat Vella,41.380143814038064,2.178916730079568,Private room in rental unit,Private room,2,1.0,1.0,1.0,32,1125,20,20,20,131,0,0,0.0,4.68,4.91,4.57,0,1
1381675232003718433,el Barri Gòtic,Ciutat Vella,41.380316170243205,2.1789377226464093,Private room in rental unit,Private room,2,1.0,1.0,1.0,60,1125,0,1,1,106,0,0,0.0,4.68,4.91,4.57,0,1
1396181656330510940,el Barri Gòtic,Ciutat Vella,41.3804003,2.1754768,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,365,4,13,21,72,30,5,2.78,4.6,4.6,5.0,0,1
1396181670035202832,el Barri Gòtic,Ciutat Vella,41.3804003,2.1754768,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,365,26,54,84,190,0,0,0.0,4.68,4.91,4.57,0,1
1396181676895008104,el Barri Gòtic,Ciutat Vella,41.3804,2.17548,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,365,1,13,21,74,0,0,0.0,4.68,4.91,4.57,0,1
1396181695523399621,el Barri Gòtic,Ciutat Vella,41.3804,2.17548,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,365,14,35,49,97,0,0,0.0,4.68,4.91,4.57,0,1
1396181725251299060,el Barri Gòtic,Ciutat Vella,41.3804003,2.1754768,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1,365,19,49,79,184,6,1,0.42,5.0,5.0,5.0,0,1
1396182692661120086,el Barri Gòtic,Ciutat Vella,41.3804003,2.1754768,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,365,23,51,81,187,6,1,0.47,5.0,5.0,5.0,0,1
1396203306515467127,Sants,Sants-Montjuïc,41.37337,2.13227,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,330,25,44,69,344,0,0,0.0,4.75,4.76,4.575,0,0
1396203482298195481,el Raval,Ciutat Vella,41.37839,2.16594,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,341,4,4,17,292,62,1,0.15,5.0,5.0,3.0,0,0
1396209131556853666,el Fort Pienc,Eixample,41.39925,2.179,Entire rental unit,Entire home/apt,5,2.0,3.0,5.0,1,1125,4,15,45,316,156,26,3.38,4.77,4.96,4.81,0,0
1396209828373311205,el Carmel,Horta-Guinardó,41.42016914746838,2.158044451951512,Entire rental unit,Entire home/apt,4,1.0,0.0,3.0,1,1125,4,19,24,299,66,11,1.57,4.45,4.2,4.1,0,0
1396230791016753907,el Raval,Ciutat Vella,41.37856,2.16432,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,4,341,15,45,68,115,0,0,0.0,4.69,4.75,4.56,0,0
1396237626268476789,Sants,Sants-Montjuïc,41.3733704,2.1322673,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,2,330,27,51,81,356,0,0,0.0,4.75,4.76,4.575,0,0
1399875426829662689,la Vila de Gràcia,Gràcia,41.40828,2.15214,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,1,365,18,18,18,18,6,1,0.18,5.0,5.0,5.0,0,0
1399875495875478822,la Salut,Gràcia,41.4090072,2.1513219,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,1,365,28,58,88,363,0,0,0.0,4.79,4.64,4.63,0,0
1399875527265728917,la Salut,Gràcia,41.40942081861836,2.15020985874643,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,1,365,0,0,13,288,12,2,0.38,5.0,5.0,4.5,0,0
1399875888533498427,la Salut,Gràcia,41.4086808,2.1510676,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,1,365,0,0,0,183,6,1,0.16,5.0,5.0,5.0,0,0
1399876350198384349,la Salut,Gràcia,41.4086808,2.1510676,Entire rental unit,Entire home/apt,3,3.0,2.0,2.0,1,365,1,31,61,336,6,1,0.24,5.0,5.0,5.0,0,0
1399886538088603296,Sant Antoni,Eixample,41.38045,2.16275,Entire rental unit,Entire home/apt,3,2.0,2.0,3.0,1,1125,10,35,55,288,90,15,3.95,4.87,4.8,4.73,0,1
1407211966941413699,el Raval,Ciutat Vella,41.38352018749816,2.1708931667410694,Private room in hostel,Private room,2,1.0,1.0,2.0,1,365,11,25,43,298,18,3,0.45,5.0,5.0,5.0,0,1
